央视,#genre#
魅力足球,http://bxny.667789.cn:88/hls/98/index.m3u8
风云足球,http://bxny.667789.cn:88/hls/156/index.m3u8
咪咕精彩体育,http://bxny.667789.cn:88/hls/304/index.m3u8
哒啵赛事,http://bxny.667789.cn:88/hls/301/index.m3u8
金色学堂,http://bxny.667789.cn:88/hls/82/index.m3u8
中学生,http://bxny.667789.cn:88/hls/103/index.m3u8
中华特产,http://bxny.667789.cn:88/hls/107/index.m3u8
车迷频道,http://bxny.667789.cn:88/hls/108/index.m3u8
茶频道,http://bxny.667789.cn:88/hls/110/index.m3u8
早期教育,http://bxny.667789.cn:88/hls/157/index.m3u8
优优宝贝,http://bxny.667789.cn:88/hls/127/index.m3u8
摄影频道,http://bxny.667789.cn:88/hls/97/index.m3u8
央视台球,http://bxny.667789.cn:88/hls/158/index.m3u8
节目介绍,http://bxny.667789.cn:88/hls/117/index.m3u8
风云音乐,http://bxny.667789.cn:88/hls/113/index.m3u8
中国天气,http://bxny.667789.cn:88/hls/691/index.m3u8
文物宝库,http://bxny.667789.cn:88/hls/89/index.m3u8
生态环境,http://bxny.667789.cn:88/hls/112/index.m3u8
世界地理,http://bxny.667789.cn:88/hls/118/index.m3u8
电视指南,http://bxny.667789.cn:88/hls/163/index.m3u8
环球旅游,http://bxny.667789.cn:88/hls/101/index.m3u8
国学频道,http://bxny.667789.cn:88/hls/104/index.m3u8
央广文化精品,http://bxny.667789.cn:88/hls/161/index.m3u8
武术世界,http://bxny.667789.cn:88/hls/162/index.m3u8
梨园频道,http://bxny.667789.cn:88/hls/105/index.m3u8
齐齐哈尔公共2,http://bxny.667789.cn:88/hls/92/index.m3u8
全纪实,http://bxny.667789.cn:88/hls/90/index.m3u8
游戏风云,http://bxny.667789.cn:88/hls/106/index.m3u8
CGTN1,http://bxny.667789.cn:88/hls/73/index.m3u8
CGTN2,http://bxny.667789.cn:88/hls/74/index.m3u8
CGTN3,http://bxny.667789.cn:88/hls/75/index.m3u8
CGTN4,http://bxny.667789.cn:88/hls/76/index.m3u8
CGTN5,http://bxny.667789.cn:88/hls/77/index.m3u8
CGTN6,http://bxny.667789.cn:88/hls/78/index.m3u8
NEWTV精品动作电影,http://bxny.667789.cn:88/hls/130/index.m3u8
NewTV精品大剧,http://bxny.667789.cn:88/hls/133/index.m3u8
NewTV超级电影,http://bxny.667789.cn:88/hls/134/index.m3u8
NewTV超级体育,http://bxny.667789.cn:88/hls/135/index.m3u8
NewTV超级综艺,http://bxny.667789.cn:88/hls/136/index.m3u8
NewTV东北热剧,http://bxny.667789.cn:88/hls/137/index.m3u8
NewTV欢乐剧场,http://bxny.667789.cn:88/hls/138/index.m3u8
NewTV古装剧场,http://bxny.667789.cn:88/hls/139/index.m3u8
NewTV军旅剧场,http://bxny.667789.cn:88/hls/140/index.m3u8
NewTV精品纪录,http://bxny.667789.cn:88/hls/141/index.m3u8
NewTV家庭剧场,http://bxny.667789.cn:88/hls/142/index.m3u8
NewTV精品体育,http://bxny.667789.cn:88/hls/143/index.m3u8
NewTV爱情喜剧,http://bxny.667789.cn:88/hls/144/index.m3u8
NewTV惊悚悬疑,http://bxny.667789.cn:88/hls/145/index.m3u8
NewTV金牌综艺,http://bxny.667789.cn:88/hls/146/index.m3u8
NewTV军事评论,http://bxny.667789.cn:88/hls/147/index.m3u8
NewTV农业致富,http://bxny.667789.cn:88/hls/148/index.m3u8
NewTV怡伴健康,http://bxny.667789.cn:88/hls/149/index.m3u8
NewTV潮妈辣妹,http://bxny.667789.cn:88/hls/150/index.m3u8
NewTV武博世界,http://bxny.667789.cn:88/hls/151/index.m3u8
NewTV中国功夫,http://bxny.667789.cn:88/hls/152/index.m3u8
NewTV炫舞未来,http://bxny.667789.cn:88/hls/153/index.m3u8
电影1,http://bxny.667789.cn:88/hls/154/index.m3u8
电影2,http://bxny.667789.cn:88/hls/155/index.m3u8
黑莓电影,http://bxny.667789.cn:88/hls/119/index.m3u8
